open;high;low;close;volume
273.95;273.95;271.32;272.02;1182783
272.44;272.88;268.82;270.41;1421651
271.1;271.1;266.77;268.04;1603518
268.51;269.0;265.69;268.85;1522166
267.5;270.55;267.27;267.69;1153346
266.54;266.84;259.51;261.46;2455420
263.7;267.1699;261.66;262.48;1764603
258.15;265.67;257.33;261.83;2318110
260.58;261.24;255.72;255.87;1655040
252.48;259.13;248.36;248.5;2315389
244.44;254.12;242.51;250.18;3366219
248.96;254.47;248.51;251.15;1520067
251.65;251.65;239.14;239.27;2735396
235.7;238.9999;226.2;235.32;5153335
236.81;241.375;235.4;239.93;2667200
238.74;241.53;236.72;240.32;1537662
239.75;242.33;238.85;240.82;1817122
241.92;245.13;238.67;245.03;1707730
244.0;247.72;242.6;244.19;1476758
243.36;244.3;240.25;240.98;1125377
241.0;247.75;241.0;243.3;1281339
244.15;248.19;244.05;245.43;1383457
248.22;252.24;247.5;252.22;1806885
253.0;255.15;250.0;254.51;1534266
254.63;255.92;248.61;248.74;1393714
249.56;251.6;246.26;246.41;1739389
246.35;250.47;242.49;243.7;1967791
241.58;242.82;238.0;241.31;1729861
239.4;243.11;237.195;241.94;1064196
243.57;244.62;241.58;243.04;1434938
240.0;243.41;239.5;241.68;1648170
242.0;242.01;236.18;240.47;1837494
242.43;247.3899;240.94;247.12;1644863
247.08;248.5;245.65;246.54;1277097
247.58;252.74;246.78;250.77;1950408
252.24;252.5;246.57;246.91;1539332
247.55;251.62;247.22;247.4;1732144
248.49;254.12;248.02;252.03;2167040
251.22;252.8;246.3;249.61;1984020
250.55;254.015;249.38;251.99;3398075
252.25;258.0;249.01;249.02;4843693
246.0;246.0;235.3944;236.27;4249762
237.06;238.739;228.9;229.48;2666312
233.75;240.085;231.52;239.85;2659420
240.32;241.27;233.18;234.64;1907104
234.64;237.0;232.4321;234.8;1882014
236.94;242.58;236.8;240.11;1923471
239.19;241.88;235.2;238.5;2063925
239.22;241.29;237.08;241.04;1540053
236.51;239.1;232.53;238.76;2027806
239.31;241.94;237.19;241.07;1153589
239.28;239.63;231.71;234.29;1447010
235.7;238.38;234.06;234.32;1385357
238.0;240.755;236.95;238.0;1667163
236.12;238.91;235.78;238.0;905993
239.54;243.58;239.433;241.91;1168024
243.62;246.95;243.101;244.49;1651796
245.62;251.08;245.62;250.03;1417394
251.72;253.15;250.3791;252.0;1351812
252.23;257.47;250.03;255.53;2186229
254.98;254.98;249.59;251.59;1483945
251.71;252.47;245.5;247.12;1512469
247.34;249.38;246.67;248.82;813933
250.39;253.89;243.24;245.56;1817808
245.47;248.01;243.57;246.9;1316028
247.2;250.54;244.59;246.93;1708437
246.93;250.89;245.71;250.33;1243599
251.09;252.94;246.67;247.2;1603352
247.23;248.31;243.26;244.66;1599371
243.78;243.91;238.74;240.6;1461949
239.25;243.8;236.61;242.15;1355389
240.55;246.14;238.57;244.94;989539
245.69;246.72;242.305;243.12;1308608
