open,high,low,close,volume
1080.97,1082.7,1062.64,1075.92,2372667
1086.0,1093.35,1068.3486,1085.37,1770654
1087.99,1091.64,1074.37,1081.65,1349912
1074.94,1079.81,1064.68,1078.83,1329861
1069.9,1073.37,1056.43,1064.47,1543238
1053.34,1058.45,1048.55,1051.51,1424486
1058.01,1088.27,1054.44,1086.51,1875852
1090.0,1102.36,1088.01,1089.51,1914041
1087.99,1100.7,1083.255,1099.12,1244801
1108.59,1118.0,1099.2834,1107.3,2244569
1096.0,1098.97,1070.89,1078.63,1981594
1086.86,1092.95,1067.57,1084.41,1259738
1082.51,1088.0,1070.02,1084.0,1455948
1094.23,1103.36,1091.8012,1101.51,1163788
1090.07,1093.365,1074.61,1079.86,1466714
1081.04,1084.73,1066.02,1070.06,985248
1077.36,1099.52,1076.64,1097.99,1472647
1112.24,1127.67,1105.25,1125.89,2011572
1122.29,1134.4,1114.25,1118.62,1655813
1119.01,1142.34,1117.51,1141.42,3920591
1129.63,1152.77,1123.6,1151.87,4114790
1149.27,1154.0,1118.36,1122.89,2412820
1111.82,1111.99,1093.59,1105.91,1914877
1094.88,1105.095,1094.24,1102.38,1088327
1103.75,1113.43,1100.0,1102.12,924881
1111.01,1132.86,1111.01,1127.58,1751771
1133.04,1142.8496,1126.0,1128.63,1402087
1125.0,1136.13,1117.09,1129.2,1055297
1139.3,1139.3,1116.72,1119.63,1391348
1116.64,1129.64,1116.64,1126.51,1099259
1128.88,1130.93,1111.75,1120.59,1204533
1118.78,1119.15,1097.98,1104.21,1663980
1109.7,1117.25,1100.5,1116.56,1471783
1121.93,1125.4,1114.11,1117.33,1310362
1114.37,1126.435,1106.7,1122.01,1751261
